,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
388,2021_10_25,-38.085724,-57.542038,https://departamento.mercadolibre.com.ar/MLA-904937025-mar-del-plata-costa-excelente-3amb-2banos-frente-al-mar-faro-_JM,Mar Del Plata Costa Excelente 3amb 2baños Frente Al Mar Faro,Departamento,6000.0,ARS,350,3
389,2021_10_25,-38.008,-57.53334,https://departamento.mercadolibre.com.ar/MLA-904989921-alquilo-departamento-excelente-ubicacion-1-ambiente-_JM,Alquilo Departamento Excelente Ubicacion 1 Ambiente,Departamento,3500.0,ARS,30,1
390,2021_10_25,-38.013687,-57.538815,https://departamento.mercadolibre.com.ar/MLA-905039977-departamento-categoria-en-torreon-vista-plena-mar-y-cochera-_JM,Departamento Categoria En Torreón Vista Plena Mar Y Cochera,Departamento,9000.0,ARS,120,4
391,2021_10_25,-37.999443,-57.550983,https://departamento.mercadolibre.com.ar/MLA-905214578-dto-excelente-ubicacionterraza-por-temporadaapto-estudia-_JM,"Dto Excelente Ubicación,terraza, Por Temporada,apto Estudia",Departamento,4000.0,ARS,92,2
392,2021_10_25,-38.00645,-57.544155,https://departamento.mercadolibre.com.ar/MLA-905277109-mar-del-plata-alquilo-departamento-a-mts-del-mar-excelente-_JM,Mar Del Plata Alquilo Departamento A Mts Del Mar Excelente!!,Departamento,4700.0,ARS,45,02
393,2021_10_25,-37.98756,-57.54799,https://inmueble.mercadolibre.com.ar/MLA-905333524-departamento-2-amb-4-personas-la-perla-parque-y-piscina-_JM,"Departamento 2 Amb. 4 Personas, La Perla, Parque Y Piscina",Otro inmueble,4000.0,ARS,1,
394,2021_10_25,-38.01015,-57.54299,https://departamento.mercadolibre.com.ar/MLA-905367512-monoambiente-4-personas-zona-centro-_JM,"Monoambiente 4 Personas, Zona Centro.",Departamento,2800.0,ARS,30,1
395,2021_10_25,-37.999733,-57.546547,https://departamento.mercadolibre.com.ar/MLA-905967592-sobre-peatonal-wi-fi-cable-microondas-3-personas-temporada-_JM,Sobre Peatonal Wi Fi Cable Microondas 3 Personas Temporada,Departamento,4000.0,ARS,30,2
396,2021_10_25,-38.00199,-57.541893,https://departamento.mercadolibre.com.ar/MLA-906040049-mardel-plata-alquila-dueno-directotorre-bristol-center-_JM,Mardel Plata Alquila Dueño  Directo.torre Bristol Center ,Departamento,3000.0,ARS,30,0
397,2021_10_25,-38.066666,-57.544945,https://departamento.mercadolibre.com.ar/MLA-906121124-departamentos-de-1-y-2-ambientes-_JM,Departamentos De 1 Y 2 Ambientes,Departamento,3000.0,ARS,800,2
398,2021_10_25,-38.014256,-57.530678,https://departamento.mercadolibre.com.ar/MLA-906231663-varese-excelente-categoria-3-amb2-dorm-en-suite-cochera-_JM,Varese Excelente Categoria 3 Amb..2 Dorm En Suite Cochera,Departamento,15000.0,ARS,80,3
399,2021_10_25,-38.027794,-57.53232,https://departamento.mercadolibre.com.ar/MLA-906260811-departamento-en-playa-grande-_JM,Departamento En Playa Grande,Departamento,7000.0,ARS,55,2
400,2021_10_25,-38.001724,-57.54744,https://departamento.mercadolibre.com.ar/MLA-906288631-departamento-3-ambientes-centro-mar-del-plata-_JM,Departamento 3 Ambientes Centro Mar Del Plata,Departamento,10000.0,ARS,76,3
401,2021_10_25,-38.01146,-57.541134,https://departamento.mercadolibre.com.ar/MLA-906340692-alq-temporario-depto-1-amb-zona-guemes-mar-del-plata-_JM,"Alq. Temporario, Depto 1  Amb. Zona Guemes. Mar Del Plata",Departamento,6500.0,ARS,30,1
402,2021_10_25,-38.076225,-57.546894,https://departamento.mercadolibre.com.ar/MLA-906346929-calido-dpto-2-amb-con-cochera-en-punta-mogotes-mar-del-plata-_JM,Cálido Dpto 2 Amb Con Cochera En Punta Mogotes Mar Del Plata,Departamento,1990.0,ARS,90,2
403,2021_10_25,-37.98939,-57.54611,https://departamento.mercadolibre.com.ar/MLA-906565834-departamento-3-ambientes-frente-al-mar-y-plaza-_JM,Departamento 3 Ambientes Frente Al Mar Y Plaza,Departamento,7000.0,ARS,90,3
404,2021_10_25,-37.987473,-57.54551,https://departamento.mercadolibre.com.ar/MLA-906569388-4000-la-perla-frente-al-mar-1amb-temporada-baja-_JM,4000$ La Perla Frente Al Mar 1amb Temporada Baja,Departamento,4000.0,ARS,30,1
405,2021_10_25,-38.027794,-57.53232,https://departamento.mercadolibre.com.ar/MLA-907229957-playa-grande-4-ambvista-plena-al-mar-cochera-seguridad-_JM,Playa Grande 4 Amb.vista Plena Al Mar Cochera Seguridad,Departamento,15000.0,ARS,110,4
406,2021_10_25,-38.005344,-57.54883,https://departamento.mercadolibre.com.ar/MLA-907260748-dpto-c-cable-y-wifi-x-dia-o-meses-o-alquiler-a-estudiantes-_JM,Dpto. C/ Cable Y Wifi X Dia O Meses O Alquiler A Estudiantes,Departamento,1799.0,ARS,48,2
