,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
139,2021_10_25,-31.410536,-64.20757,https://departamento.mercadolibre.com.ar/MLA-1108728585-departamento-1-dormitorio-z-nuevo-centro-shopping-_JM,Departamento 1 Dormitorio (z: Nuevo Centro Shopping),Departamento,21000.0,ARS,60,3
140,2021_10_25,-31.402225,-64.17738,https://departamento.mercadolibre.com.ar/MLA-1108729662-departamento-alquiler-cofico-1-dormitorio-a-estrenar-_JM,Departamento Alquiler Cofico 1 Dormitorio A Estrenar,Departamento,25000.0,ARS,53,3
141,2021_10_25,-31.424404,-64.18276,https://departamento.mercadolibre.com.ar/MLA-1108734267-venta-de-4-departamentos-a-precio-oportunidad-en-nueva-cordoba-gran-renta-_JM,Venta De 4 Departamentos A Precio Oportunidad En Nueva Cordoba Gran Renta,Departamento,160000.0,USD,40,-1
142,2021_10_25,-31.726204,-65.01024,https://inmueble.mercadolibre.com.ar/MLA-1108734371-alquiler-departamento-cabana-mina-clavero-cordoba-_JM,Alquiler Departamento Cabaña Mina Clavero Cordoba,Otro inmueble,2500.0,ARS,1000,
143,2021_10_25,-31.399254,-64.26438,https://departamento.mercadolibre.com.ar/MLA-1108734462-alquiler-nueva-cordoba-1-dormitorio-_JM,Alquiler Nueva Cordoba 1 Dormitorio,Departamento,17000.0,ARS,40,3
144,2021_10_25,-31.404085,-64.2193,https://departamento.mercadolibre.com.ar/MLA-1108739934-depto-1-dor-a-mts-plaza-jeronimo-del-barco--_JM,Depto 1 Dor A Mts Plaza Jerónimo Del Barco !!!,Departamento,17000.0,ARS,0,-1
145,2021_10_25,-31.398748,-64.19189,https://departamento.mercadolibre.com.ar/MLA-1108739947-cofico-1dor-bajas-expensas-balcon-contrafrente-18000-_JM,Cofico 1dor Bajas Expensas Balcon Contrafrente 18000,Departamento,15900.0,ARS,42,-1
146,2021_10_25,-31.42552,-64.1807,https://departamento.mercadolibre.com.ar/MLA-1108739949-nueva-cordoba-parana-al-600-dpto-pb-_JM,Nueva Cordoba Parana Al 600 Dpto Pb,Departamento,19500.0,ARS,0,-1
147,2021_10_25,-31.40897,-64.20687,https://departamento.mercadolibre.com.ar/MLA-1108739950-alberdi-3d-2-banos-balcon-y-cochera-_JM,"Alberdi 3d  2 Baños,  Balcon Y Cochera..",Departamento,35000.0,ARS,105,-1
148,2021_10_25,-31.423185,-64.18294,https://departamento.mercadolibre.com.ar/MLA-1108740383-alquiler-departamento-1-dormitorio-c-balcon-nueva-cordoba-_JM,Alquiler Departamento 1 Dormitorio C/ Balcon.- Nueva Cordoba,Departamento,25000.0,ARS,48,2
149,2021_10_25,-31.42397,-64.17699,https://departamento.mercadolibre.com.ar/MLA-1108742692-departamento-en-alquiler-1-dormitorio-hermosa-ubicacion-_JM,Departamento En Alquiler 1 Dormitorio- Hermosa Ubicación,Departamento,17500.0,ARS,0,2
150,2021_10_25,-31.413292,-64.1892,https://departamento.mercadolibre.com.ar/MLA-1108746482-1-dormitorio-9-de-julio-peatonal-_JM,1 Dormitorio 9 De Julio Peatonal,Departamento,16200.0,ARS,0,-1
151,2021_10_25,-31.430471,-64.18787,https://departamento.mercadolibre.com.ar/MLA-1108747325-alquiler-dpto-de-categoriacutea-con-amplio-balcoacuten-y-cochera-bdeg-nueva-coacuterdoba-_JM,Alquiler - Dpto De Categor&iacute;a Con Amplio Balc&oacute;n Y Cochera - B&deg; Nueva C&oacute;rdoba,Departamento,60000.0,ARS,120,6
152,2021_10_25,-31.404537,-64.19459,https://departamento.mercadolibre.com.ar/MLA-1108748475-alquilo-dpto-un-dorm-en-complejo-cerrado-av-castro-barros-_JM,Alquilo Dpto Un Dorm En Complejo Cerrado - Av. Castro Barros,Departamento,18000.0,ARS,60,3
153,2021_10_25,-31.399254,-64.26438,https://departamento.mercadolibre.com.ar/MLA-1108749070-pueyrredon-1-dormitorio-15500-expensas-2700-_JM,Pueyrredon 1 Dormitorio $ 15.500 Expensas $ 2.700,Departamento,16000.0,ARS,50,3
154,2021_10_25,-31.402225,-64.17738,https://departamento.mercadolibre.com.ar/MLA-1108749110-departamento-alquiler-cofico-a-estrenar-2-dormitorios-_JM,Departamento Alquiler Cofico A Estrenar 2 Dormitorios,Departamento,35000.0,ARS,70,4
155,2021_10_25,-31.417128,-64.1716,https://departamento.mercadolibre.com.ar/MLA-1108751029-alq-1-dormitorio-ovidio-lagos-30-general-paz-_JM,Alq. 1 Dormitorio - Ovidio Lagos 30 - General Paz,Departamento,23000.0,ARS,45,-1
156,2021_10_25,-31.42512,-64.19429,https://departamento.mercadolibre.com.ar/MLA-1108752904-nva-cba-m-t-de-alvear-926-1d-cc-18000-_JM,Nva Cba M T De Alvear 926 1d C/c $18000,Departamento,18000.0,ARS,0,-1
