,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
394,2021_10_25,-32.971897,-60.642822,https://departamento.mercadolibre.com.ar/MLA-923461122-san-martin-2945-08-01-_JM,San Martín 2945 08-01,Departamento,35000.0,ARS,75,3
395,2021_10_25,-32.956985,-60.64163,https://departamento.mercadolibre.com.ar/MLA-923470291--ventaalquiler-departamento-de-2-dormitorios-con-balcon-av-pellegrini-y-mitre-_JM,· Venta/alquiler· Departamento De 2 Dormitorios · Con Balcón · Av. Pellegrini Y Mitre,Departamento,85000.0,USD,69,3
396,2021_10_25,-32.946247,-60.635136,https://departamento.mercadolibre.com.ar/MLA-923755327-departamento-en-alquiler-de-3-dormitorios-_JM,Departamento  En Alquiler De 3 Dormitorios,Departamento,140000.0,USD,86,5
397,2021_10_25,-32.95541,-60.631157,https://departamento.mercadolibre.com.ar/MLA-923889407-semipisos-de-1dor-con-renta-mensual-gran-calidad-_JM,"Semipisos De 1dor. Con Renta Mensual, Gran Calidad",Departamento,65000.0,USD,50,2
398,2021_10_25,-32.94524,-60.66601,https://departamento.mercadolibre.com.ar/MLA-925151937-san-juan-307080-01-01-_JM,San Juan 3070/80 01 01,Departamento,14000.0,ARS,29,1
399,2021_10_25,-32.94819,-60.63623,https://departamento.mercadolibre.com.ar/MLA-925520550-rioja-9457-04-03-_JM,Rioja 945/7 04 03,Departamento,15000.0,ARS,37,2
400,2021_10_25,-32.92928,-60.663303,https://departamento.mercadolibre.com.ar/MLA-925642272-condominios-del-alto-impecable-cochera-doble-alquilado-_JM,Condominios Del Alto. Impecable. Cochera Doble. (alquilado),Departamento,350000.0,USD,120,5
401,2021_10_25,-32.951782,-60.631348,https://departamento.mercadolibre.com.ar/MLA-925800149-san-juan-y-1-de-mayo-_JM,San Juan Y 1 De Mayo,Departamento,63500.0,ARS,67,5
402,2021_10_25,-32.94428,-60.6373,https://departamento.mercadolibre.com.ar/MLA-925800310-san-lorenzo-1076-04-02-_JM,San Lorenzo 1076 04 02,Departamento,10000.0,ARS,26,2
403,2021_10_25,-32.94695,-60.636303,https://departamento.mercadolibre.com.ar/MLA-926219484-un-dormitorio-con-cochera-peatonal-cordoba-y-maipu-_JM,Un Dormitorio Con Cochera. Peatonal Cordoba Y Maipú,Departamento,19000.0,ARS,48,2
404,2021_10_25,-32.94729,-60.65448,https://departamento.mercadolibre.com.ar/MLA-926236216-rosario-alquiler-1-dorm-centro-impecable-_JM,Rosario Alquiler 1 Dorm. Centro Impecable.,Departamento,55000.0,ARS,48,4
405,2021_10_25,-32.95028,-60.64423,https://departamento.mercadolibre.com.ar/MLA-926654337-moreno-y-el-rio-amoblado-14000-_JM,Moreno Y El Rio ( Amoblado ) $14.000,Departamento,30000.0,ARS,38,3
406,2021_10_25,-32.934856,-60.682003,https://departamento.mercadolibre.com.ar/MLA-926926539-departamento-luduena-_JM,Departamento - Ludueña,Departamento,14500.0,ARS,33,1
407,2021_10_25,-32.944233,-60.677708,https://departamento.mercadolibre.com.ar/MLA-927223665-venta-departamento-1-dormitorio-echesortu-alquilado-_JM,Venta Departamento 1 Dormitorio Echesortu Alquilado,Departamento,83500.0,USD,45,2
408,2021_10_25,-32.960217,-60.641537,https://departamento.mercadolibre.com.ar/MLA-927223742-departamento-1-dormitorio-calidad-bauen-alquilado-_JM,Departamento 1 Dormitorio Calidad Bauen Alquilado,Departamento,80000.0,USD,45,3
409,2021_10_25,-32.931786,-60.659264,https://departamento.mercadolibre.com.ar/MLA-927223805-venta-departamento-2-dormitorios-a-estrenar-alquilado-_JM,Venta Departamento 2 Dormitorios A Estrenar Alquilado,Departamento,129000.0,USD,64,3
410,2021_10_25,-32.966774,-60.624657,https://departamento.mercadolibre.com.ar/MLA-927223861-venta-monoambiente-sibera-alquilado-_JM,Venta Monoambiente Sibera Alquilado,Departamento,49000.0,USD,35,1
411,2021_10_25,-32.92874,-60.67517,https://departamento.mercadolibre.com.ar/MLA-927223867-departamento-1-dormitorio-arroyito-alquilado-_JM,Departamento 1 Dormitorio Arroyito Alquilado,Departamento,73000.0,USD,32,0
412,2021_10_25,-32.95194,-60.658047,https://departamento.mercadolibre.com.ar/MLA-927224819-venta-monoambiente-alquilado-zeballos-2400-_JM,Venta Monoambiente Alquilado Zeballos 2400,Departamento,56000.0,USD,34,1
413,2021_10_25,-32.93716,-60.666134,https://departamento.mercadolibre.com.ar/MLA-927533761-departamentos-monoambiente-en-una-zona-de-renta-asegurada-_JM,Departamentos Monoambiente En Una Zona De Renta Asegurada,Departamento,31000.0,USD,26,1
414,2021_10_25,-32.96544,-60.64018,https://departamento.mercadolibre.com.ar/MLA-927678521-monoambiente-ideal-para-inversion-maipu-al-2300-alquilado-_JM,Monoambiente Ideal Para Inversión Maipu Al 2300 Alquilado,Departamento,40000.0,USD,27,1
415,2021_10_25,-32.95764,-60.63173,https://departamento.mercadolibre.com.ar/MLA-927679535-imperdible-departamento-de-1-dormitorio-ubicado-en-montevideo-al-400-actualmente-alquilado-_JM,"Imperdible Departamento De 1 Dormitorio, Ubicado En Montevideo Al 400. Actualmente Alquilado. ",Departamento,85000.0,USD,41,2
416,2021_10_25,-32.961258,-60.625908,https://departamento.mercadolibre.com.ar/MLA-927680676-departamento-en-venta-ubicado-en-cochabamba-5-bis-rosario-alquilado-_JM,Departamento En Venta Ubicado En Cochabamba 5 Bis Rosario Alquilado,Departamento,29000.0,USD,30,1
417,2021_10_25,-32.943924,-60.63918,https://departamento.mercadolibre.com.ar/MLA-927690247-departamento-alquiler-temporario-rosario-_JM,Departamento Alquiler Temporario Rosario ,Departamento,300.0,USD,50,2
418,2021_10_25,-32.942,-60.671238,https://departamento.mercadolibre.com.ar/MLA-928065680-departamento-cafferata-915-en-contruccion-entrega-2021-plan-renta-_JM,Departamento Cafferata 915 En Contruccion - Entrega 2021 Plan Renta,Departamento,6367560.0,ARS,39,2
419,2021_10_25,-32.942,-60.671238,https://departamento.mercadolibre.com.ar/MLA-928065682-monoambiente-cafferata-915-en-contruccion-entrega-2021-plan-renta-_JM,Monoambiente Cafferata 915 En Contruccion - Entrega 2021 Plan Renta,Departamento,4475800.0,ARS,27,1
420,2021_10_25,-32.942,-60.671238,https://departamento.mercadolibre.com.ar/MLA-928067774-departamento-cafferata-915-en-contruccion-entrega-2021-plan-renta-_JM,Departamento Cafferata 915 En Contruccion - Entrega 2021 Plan Renta,Departamento,93940.0,USD,39,3
421,2021_10_25,-32.942,-60.671238,https://departamento.mercadolibre.com.ar/MLA-928068035-departamento-cafferata-915-en-contruccion-entrega-2021-plan-renta-_JM,Departamento Cafferata 915 En Contruccion - Entrega 2021 Plan Renta,Departamento,44758.0,USD,36,1
