,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
100,2021_10_13,-32.877106,-68.84431,https://departamento.mercadolibre.com.ar/MLA-905966849-departamento-en-edificio-portal-del-parque-_JM,Departamento En Edificio Portal Del Parque,Departamento,50000.0,ARS,106,5
101,2021_10_13,-32.893623,-68.84707,https://departamento.mercadolibre.com.ar/MLA-907392067-amplio-departamento-hasta-6-personas-centro-de-mendoza-_JM,Amplio Departamento Hasta 6 Personas Centro De Mendoza,Departamento,7800.0,ARS,98,4
102,2021_10_13,-34.622227,-68.362404,https://departamento.mercadolibre.com.ar/MLA-907500051-alquilo-dpto-por-dia-semana-o-quincena-leer-descripcion-_JM,"Alquilo Dpto Por Día, Semana O Quincena (leer Descripción)",Departamento,2400.0,ARS,100,2
103,2021_10_13,-32.89796,-68.85128,https://departamento.mercadolibre.com.ar/MLA-907591393-departamento-en-alquiler-temporario-en-calle-kelesis-_JM,Departamento En Alquiler Temporario En Calle Kelesis,Departamento,40000.0,ARS,60,3
104,2021_10_13,-34.632145,-68.23213,https://departamento.mercadolibre.com.ar/MLA-907857396-cabana-en-san-rafael-promocion-_JM,Cabaña En San Rafael Promocion,Departamento,4500.0,ARS,40000,1
105,2021_10_13,-32.872692,-68.84463,https://departamento.mercadolibre.com.ar/MLA-907958439-deptos-un-dormitorio-y-monomabiente-centro-mza-4-personas-_JM,Deptos Un Dormitorio Y Monomabiente Centro Mza. 4 Personas ,Departamento,2100.0,ARS,30,2
106,2021_10_13,-34.576916,-68.348946,https://departamento.mercadolibre.com.ar/MLA-908065079-cabanas-casa-las-moras-_JM,Cabañas Casa Las Moras,Departamento,5000.0,ARS,2200,4
107,2021_10_13,-35.143982,-70.076126,https://departamento.mercadolibre.com.ar/MLA-909445164-las-lenas-2021-_JM,Las Leñas 2021,Departamento,100.0,USD,50,2
108,2021_10_13,-32.899433,-68.838745,https://departamento.mercadolibre.com.ar/MLA-909815682-departamento-en-alquiler-ciudad-de-mendoza-_JM,Departamento En Alquiler Ciudad De Mendoza,Departamento,6500.0,ARS,90,4
109,2021_10_13,-34.63197,-68.34629,https://departamento.mercadolibre.com.ar/MLA-909873272-alquiler-temporario-san-rafael-_JM,Alquiler Temporario San Rafael,Departamento,2500.0,ARS,70,2
110,2021_10_13,-34.631924,-68.33503,https://departamento.mercadolibre.com.ar/MLA-911746456-alquiler-turistas-san-rafael-_JM,Alquiler Turistas San Rafael,Departamento,2800.0,ARS,35,3
111,2021_10_13,-35.484463,-69.57975,https://departamento.mercadolibre.com.ar/MLA-913209468-alquiler-las-lenas-apartur-atenas-esparta-corinto-tebas-delp-_JM,Alquiler Las Leñas Apartur Atenas Esparta Corinto Tebas Delp,Departamento,35900.0,ARS,60,1234
112,2021_10_13,-32.921177,-68.84545,https://departamento.mercadolibre.com.ar/MLA-914423211-depto-de-2-ambientes-cochera-propia-churrasquera-uso-comun-_JM,"Depto De 2 Ambientes, Cochera Propia, Churrasquera Uso Común",Departamento,30.0,USD,60.89,2
113,2021_10_13,-32.923393,-68.851234,https://departamento.mercadolibre.com.ar/MLA-915127687-depto-2-dormitorios-2-banos-cocina-living-cochera-y-2-patios-_JM,Depto 2 Dormitorios 2 Baños Cocina Living Cochera Y 2 Patios,Departamento,3000.0,ARS,63,3
114,2021_10_13,-34.557083,-58.451027,https://departamento.mercadolibre.com.ar/MLA-916871087-av-libertador-y-mendoza-fleni-icba-eneri-fleming-ulme-_JM,Av. Libertador Y Mendoza Fleni Icba Eneri Fleming Ulme,Departamento,2088.0,ARS,40,2
115,2021_10_13,-32.904854,-68.78926,https://departamento.mercadolibre.com.ar/MLA-920275961-alquilo-arenales-4-privados-60000-754609-_JM,Alquilo Arenales 4 Privados $60.000.-. 754609,Departamento,60000.0,ARS,150,6
